load,tempc,year,month,day,hour
2692,30,2018,7,2,11
2709,31,2018,7,2,12
2702,33,2018,7,2,13
2649,34,2018,7,2,14
2799,35,2018,7,2,15
2817,36,2018,7,2,16
2744,36,2018,7,2,17
2705,36,2018,7,2,18
2620,35,2018,7,2,19
2508,32,2018,7,2,20
2593,28,2018,7,2,21
2822,26,2018,7,2,22
2619,25,2018,7,2,23
2429,26,2018,7,3,0
2178,26,2018,7,3,1
1987,25,2018,7,3,2
1934,24,2018,7,3,3
1986,23,2018,7,3,4
2015,23,2018,7,3,5
1973,25,2018,7,3,6
2059,26,2018,7,3,7
2247,26,2018,7,3,8
2442,24,2018,7,3,9
2443,24,2018,7,3,10
2616,23,2018,7,3,11
2613,23,2018,7,3,12
2547,23,2018,7,3,13
2595,23,2018,7,3,14
2526,18,2018,7,3,15
2511,18,2018,7,3,16
2614,19,2018,7,3,17
2530,20,2018,7,3,18
2423,20,2018,7,3,19
2511,20,2018,7,3,20
2593,19,2018,7,3,21
2629,19,2018,7,3,22
2587,19,2018,7,3,23
2339,19,2018,7,4,0
2137,19,2018,7,4,1
1945,18,2018,7,4,2
1889,18,2018,7,4,3
1906,18,2018,7,4,4
1868,18,2018,7,4,5
1849,18,2018,7,4,6
1947,19,2018,7,4,7
2126,20,2018,7,4,8
2299,21,2018,7,4,9
2496,23,2018,7,4,10
2532,25,2018,7,4,11
2542,26,2018,7,4,12
2547,27,2018,7,4,13
2654,27,2018,7,4,14
2711,28,2018,7,4,15
2744,29,2018,7,4,16
2706,29,2018,7,4,17
2561,29,2018,7,4,18
2601,28,2018,7,4,19
2605,26,2018,7,4,20
2758,24,2018,7,4,21
2743,22,2018,7,4,22
2705,20,2018,7,4,23
2538,19,2018,7,5,0
2198,19,2018,7,5,1
2034,18,2018,7,5,2
2026,16,2018,7,5,3
1908,17,2018,7,5,4
1886,15,2018,7,5,5
1916,15,2018,7,5,6
2006,19,2018,7,5,7
2206,22,2018,7,5,8
2486,24,2018,7,5,9
2657,26,2018,7,5,10
2737,28,2018,7,5,11
2808,29,2018,7,5,12
2764,30,2018,7,5,13
2815,31,2018,7,5,14
2824,31,2018,7,5,15
2779,32,2018,7,5,16
2743,32,2018,7,5,17
2706,31,2018,7,5,18
2694,30,2018,7,5,19
2624,29,2018,7,5,20
2767,25,2018,7,5,21
2923,23,2018,7,5,22
2656,22,2018,7,5,23
2578,21,2018,7,6,0
2284,20,2018,7,6,1
2171,19,2018,7,6,2
2028,20,2018,7,6,3
2027,19,2018,7,6,4
1960,19,2018,7,6,5
1900,18,2018,7,6,6
1997,21,2018,7,6,7
2078,25,2018,7,6,8
2264,26,2018,7,6,9
2480,28,2018,7,6,10
2564,29,2018,7,6,11
2571,31,2018,7,6,12
2559,32,2018,7,6,13
2642,30,2018,7,6,14
2672,31,2018,7,6,15
2661,30,2018,7,6,16
2583,28,2018,7,6,17
2611,28,2018,7,6,18
2521,28,2018,7,6,19
2590,26,2018,7,6,20
2747,24,2018,7,6,21
2844,24,2018,7,6,22
2651,22,2018,7,6,23
2460,22,2018,7,7,0
2247,22,2018,7,7,1
2072,22,2018,7,7,2
2037,20,2018,7,7,3
1977,19,2018,7,7,4
1973,18,2018,7,7,5
1918,18,2018,7,7,6
1942,23,2018,7,7,7
2085,25,2018,7,7,8
2266,26,2018,7,7,9
2385,29,2018,7,7,10
2451,30,2018,7,7,11
2519,31,2018,7,7,12
2596,32,2018,7,7,13
2524,33,2018,7,7,14
2589,33,2018,7,7,15
2521,34,2018,7,7,16
2618,34,2018,7,7,17
2578,34,2018,7,7,18
2488,33,2018,7,7,19
2502,31,2018,7,7,20
2546,26,2018,7,7,21
2718,24,2018,7,7,22
2637,22,2018,7,7,23
2347,22,2018,7,8,0
2122,20,2018,7,8,1
1966,19,2018,7,8,2
1997,17,2018,7,8,3
1983,17,2018,7,8,4
1918,16,2018,7,8,5
1854,17,2018,7,8,6
1903,21,2018,7,8,7
1922,23,2018,7,8,8
2286,26,2018,7,8,9
2340,28,2018,7,8,10
2525,31,2018,7,8,11
2642,32,2018,7,8,12
2659,33,2018,7,8,13
2675,34,2018,7,8,14
2707,35,2018,7,8,15
2694,35,2018,7,8,16
2747,35,2018,7,8,17
2755,34,2018,7,8,18
2609,32,2018,7,8,19
2583,28,2018,7,8,20
2825,26,2018,7,8,21
2775,23,2018,7,8,22
2695,23,2018,7,8,23
2539,23,2018,7,9,0
2238,25,2018,7,9,1
2134,24,2018,7,9,2
2035,24,2018,7,9,3
1999,22,2018,7,9,4
1992,20,2018,7,9,5
2022,20,2018,7,9,6
2172,23,2018,7,9,7
2294,27,2018,7,9,8
2512,29,2018,7,9,9
2666,31,2018,7,9,10
2801,32,2018,7,9,11
2730,33,2018,7,9,12
2804,33,2018,7,9,13
2768,32,2018,7,9,14
2721,29,2018,7,9,15
2826,29,2018,7,9,16
2801,29,2018,7,9,17
2702,29,2018,7,9,18
2716,28,2018,7,9,19
2605,28,2018,7,9,20
2773,25,2018,7,9,21
2947,24,2018,7,9,22
2758,23,2018,7,9,23
2234,23,2018,7,10,0
2234,23,2018,7,10,1
2133,21,2018,7,10,2
1930,23,2018,7,10,3
1994,23,2018,7,10,4
1923,24,2018,7,10,5
1917,24,2018,7,10,6
2055,23,2018,7,10,7
2249,24,2018,7,10,8
2545,27,2018,7,10,9
2593,28,2018,7,10,10
2746,29,2018,7,10,11
2752,29,2018,7,10,12
2792,31,2018,7,10,13
2817,30,2018,7,10,14
2875,32,2018,7,10,15
2824,32,2018,7,10,16
2858,32,2018,7,10,17
2738,32,2018,7,10,18
2724,31,2018,7,10,19
2617,29,2018,7,10,20
2778,26,2018,7,10,21
2878,25,2018,7,10,22
2757,23,2018,7,10,23
2534,21,2018,7,11,0
2251,20,2018,7,11,1
2179,20,2018,7,11,2
2033,19,2018,7,11,3
2011,18,2018,7,11,4
1965,18,2018,7,11,5
1952,18,2018,7,11,6
2061,21,2018,7,11,7
2150,25,2018,7,11,8
2407,26,2018,7,11,9
2599,27,2018,7,11,10
2659,29,2018,7,11,11
2784,30,2018,7,11,12
2791,31,2018,7,11,13
2780,32,2018,7,11,14
2781,33,2018,7,11,15
2795,32,2018,7,11,16
2802,33,2018,7,11,17
2812,33,2018,7,11,18
2777,32,2018,7,11,19
2701,31,2018,7,11,20
2775,26,2018,7,11,21
2885,24,2018,7,11,22
2778,24,2018,7,11,23
2467,22,2018,7,12,0
2297,21,2018,7,12,1
2176,20,2018,7,12,2
2059,19,2018,7,12,3
1957,18,2018,7,12,4
1972,18,2018,7,12,5
2011,18,2018,7,12,6
2015,23,2018,7,12,7
2235,23,2018,7,12,8
2489,25,2018,7,12,9
2662,27,2018,7,12,10
2779,29,2018,7,12,11
2818,31,2018,7,12,12
2809,32,2018,7,12,13
2917,34,2018,7,12,14
2952,34,2018,7,12,15
2941,35,2018,7,12,16
2899,35,2018,7,12,17
2932,35,2018,7,12,18
2806,34,2018,7,12,19
2660,33,2018,7,12,20
2759,27,2018,7,12,21
2887,24,2018,7,12,22
2699,24,2018,7,12,23
2443,22,2018,7,13,0
2284,21,2018,7,13,1
2214,20,2018,7,13,2
1994,21,2018,7,13,3
1994,20,2018,7,13,4
1953,20,2018,7,13,5
1888,21,2018,7,13,6
2029,23,2018,7,13,7
2158,25,2018,7,13,8
2339,25,2018,7,13,9
2505,28,2018,7,13,10
2725,29,2018,7,13,11
2748,32,2018,7,13,12
2749,34,2018,7,13,13
2692,34,2018,7,13,14
2760,35,2018,7,13,15
2728,35,2018,7,13,16
2772,34,2018,7,13,17
2685,33,2018,7,13,18
2699,31,2018,7,13,19
2647,29,2018,7,13,20
2825,27,2018,7,13,21
2881,26,2018,7,13,22
2730,24,2018,7,13,23
2449,23,2018,7,14,0
2305,22,2018,7,14,1
2132,21,2018,7,14,2
2067,20,2018,7,14,3
2063,19,2018,7,14,4
1997,19,2018,7,14,5
1899,19,2018,7,14,6
1997,21,2018,7,14,7
2112,24,2018,7,14,8
2304,27,2018,7,14,9
2484,29,2018,7,14,10
2550,31,2018,7,14,11
2613,33,2018,7,14,12
2697,33,2018,7,14,13
2720,33,2018,7,14,14
2705,34,2018,7,14,15
2733,35,2018,7,14,16
2780,35,2018,7,14,17
2696,34,2018,7,14,18
2628,32,2018,7,14,19
2678,30,2018,7,14,20
2720,26,2018,7,14,21
2856,23,2018,7,14,22
2731,22,2018,7,14,23
2534,22,2018,7,15,0
2291,21,2018,7,15,1
2117,20,2018,7,15,2
2039,20,2018,7,15,3
1981,19,2018,7,15,4
1956,18,2018,7,15,5
1976,19,2018,7,15,6
2116,22,2018,7,15,7
2264,25,2018,7,15,8
2467,28,2018,7,15,9
2677,30,2018,7,15,10
2841,31,2018,7,15,11
2909,32,2018,7,15,12
2861,32,2018,7,15,13
2868,33,2018,7,15,14
2650,34,2018,7,15,15
2260,34,2018,7,15,16
2797,35,2018,7,15,17
2870,34,2018,7,15,18
2866,32,2018,7,15,19
2782,29,2018,7,15,20
2860,28,2018,7,15,21
2890,24,2018,7,15,22
2843,22,2018,7,15,23
2571,22,2018,7,16,0
2330,20,2018,7,16,1
2141,20,2018,7,16,2
2156,20,2018,7,16,3
2091,19,2018,7,16,4
2053,20,2018,7,16,5
2018,20,2018,7,16,6
2077,22,2018,7,16,7
2304,27,2018,7,16,8
2508,28,2018,7,16,9
2705,30,2018,7,16,10
2774,31,2018,7,16,11
2831,32,2018,7,16,12
2882,34,2018,7,16,13
2946,34,2018,7,16,14
2983,35,2018,7,16,15
3056,35,2018,7,16,16
2927,35,2018,7,16,17
2915,34,2018,7,16,18
2850,33,2018,7,16,19
2791,31,2018,7,16,20
2877,27,2018,7,16,21
2965,24,2018,7,16,22
2808,24,2018,7,16,23
2545,23,2018,7,17,0
2309,22,2018,7,17,1
2153,21,2018,7,17,2
2202,21,2018,7,17,3
2029,20,2018,7,17,4
2059,19,2018,7,17,5
1931,19,2018,7,17,6
2065,22,2018,7,17,7
2293,26,2018,7,17,8
2594,29,2018,7,17,9
2798,31,2018,7,17,10
2919,32,2018,7,17,11
2993,33,2018,7,17,12
2951,35,2018,7,17,13
2996,35,2018,7,17,14
3039,36,2018,7,17,15
3006,36,2018,7,17,16
2962,36,2018,7,17,17
2922,36,2018,7,17,18
2901,35,2018,7,17,19
2823,33,2018,7,17,20
2881,29,2018,7,17,21
2984,28,2018,7,17,22
2731,26,2018,7,17,23
2625,24,2018,7,18,0
2319,23,2018,7,18,1
2133,24,2018,7,18,2
2091,21,2018,7,18,3
2093,21,2018,7,18,4
2087,21,2018,7,18,5
2048,21,2018,7,18,6
2071,21,2018,7,18,7
2283,27,2018,7,18,8
2580,30,2018,7,18,9
2716,32,2018,7,18,10
2859,34,2018,7,18,11
2877,35,2018,7,18,12
2885,36,2018,7,18,13
2949,36,2018,7,18,14
3001,36,2018,7,18,15
2991,37,2018,7,18,16
3018,36,2018,7,18,17
2975,36,2018,7,18,18
2983,35,2018,7,18,19
2834,32,2018,7,18,20
2912,28,2018,7,18,21
3042,25,2018,7,18,22
2827,23,2018,7,18,23
2582,21,2018,7,19,0
2312,21,2018,7,19,1
2186,20,2018,7,19,2
2112,19,2018,7,19,3
2077,19,2018,7,19,4
1982,18,2018,7,19,5
1940,19,2018,7,19,6
2139,22,2018,7,19,7
2389,26,2018,7,19,8
2563,31,2018,7,19,9
2777,34,2018,7,19,10
2952,35,2018,7,19,11
2991,37,2018,7,19,12
3047,37,2018,7,19,13
2994,38,2018,7,19,14
2902,38,2018,7,19,15
3074,38,2018,7,19,16
3018,38,2018,7,19,17
2917,37,2018,7,19,18
2866,36,2018,7,19,19
2888,31,2018,7,19,20
2945,28,2018,7,19,21
2973,25,2018,7,19,22
2901,26,2018,7,19,23
2631,24,2018,7,20,0
2359,24,2018,7,20,1
2230,22,2018,7,20,2
2252,21,2018,7,20,3
2092,21,2018,7,20,4
2061,20,2018,7,20,5
2068,21,2018,7,20,6
2097,22,2018,7,20,7
2192,24,2018,7,20,8
2483,27,2018,7,20,9
2557,30,2018,7,20,10
2727,36,2018,7,20,11
2824,32,2018,7,20,12
2869,33,2018,7,20,13
2838,36,2018,7,20,14
2908,37,2018,7,20,15
2922,36,2018,7,20,16
2844,35,2018,7,20,17
2883,35,2018,7,20,18
2665,33,2018,7,20,19
2598,31,2018,7,20,20
2736,27,2018,7,20,21
2868,26,2018,7,20,22
2813,26,2018,7,20,23
2548,27,2018,7,21,0
2298,24,2018,7,21,1
2255,26,2018,7,21,2
2132,23,2018,7,21,3
2069,26,2018,7,21,4
2123,25,2018,7,21,5
2076,23,2018,7,21,6
2046,23,2018,7,21,7
2209,27,2018,7,21,8
2416,30,2018,7,21,9
2514,31,2018,7,21,10
2676,32,2018,7,21,11
2691,33,2018,7,21,12
2714,35,2018,7,21,13
2864,35,2018,7,21,14
2768,36,2018,7,21,15
2754,35,2018,7,21,16
2820,32,2018,7,21,17
2697,31,2018,7,21,18
2702,30,2018,7,21,19
2737,29,2018,7,21,20
2971,27,2018,7,21,21
2974,24,2018,7,21,22
2808,23,2018,7,21,23
2432,22,2018,7,22,0
3900,21,2018,7,22,1
2129,21,2018,7,22,2
2108,20,2018,7,22,3
2015,19,2018,7,22,4
2015,19,2018,7,22,5
2067,22,2018,7,22,6
2067,22,2018,7,22,7
2346,26,2018,7,22,8
2549,31,2018,7,22,9
2766,31,2018,7,22,10
2891,33,2018,7,22,11
3013,33,2018,7,22,12
2944,35,2018,7,22,13
3047,35,2018,7,22,14
3021,35,2018,7,22,15
3063,35,2018,7,22,16
3088,34,2018,7,22,17
3006,33,2018,7,22,18
2890,31,2018,7,22,19
2773,31,2018,7,22,20
2836,30,2018,7,22,21
2905,30,2018,7,22,22
2803,30,2018,7,22,23
2571,30,2018,7,23,0
2371,26,2018,7,23,1
2165,27,2018,7,23,2
2166,26,2018,7,23,3
2133,25,2018,7,23,4
2079,25,2018,7,23,5
2125,23,2018,7,23,6
2090,22,2018,7,23,7
2170,25,2018,7,23,8
2546,26,2018,7,23,9
2717,28,2018,7,23,10
2742,29,2018,7,23,11
2781,31,2018,7,23,12
2870,32,2018,7,23,13
2794,33,2018,7,23,14
2893,34,2018,7,23,15
2926,34,2018,7,23,16
2922,34,2018,7,23,17
2913,33,2018,7,23,18
2806,32,2018,7,23,19
2812,29,2018,7,23,20
2933,27,2018,7,23,21
3023,24,2018,7,23,22
2792,24,2018,7,23,23
2585,23,2018,7,24,0
2323,21,2018,7,24,1
2196,21,2018,7,24,2
2190,21,2018,7,24,3
2069,20,2018,7,24,4
2092,20,2018,7,24,5
2082,20,2018,7,24,6
2148,22,2018,7,24,7
2298,26,2018,7,24,8
2298,26,2018,7,24,9
2838,30,2018,7,24,10
2790,31,2018,7,24,11
2872,33,2018,7,24,12
2932,34,2018,7,24,13
2901,34,2018,7,24,14
2945,35,2018,7,24,15
2946,35,2018,7,24,16
2986,35,2018,7,24,17
2819,32,2018,7,24,18
2708,30,2018,7,24,19
2678,28,2018,7,24,20
2829,26,2018,7,24,21
2891,25,2018,7,24,22
2876,25,2018,7,24,23
2481,25,2018,7,25,0
2309,24,2018,7,25,1
2061,23,2018,7,25,2
2196,22,2018,7,25,3
2064,21,2018,7,25,4
1965,20,2018,7,25,5
1968,20,2018,7,25,6
2137,21,2018,7,25,7
2125,22,2018,7,25,8
2394,23,2018,7,25,9
2605,24,2018,7,25,10
2733,26,2018,7,25,11
2756,28,2018,7,25,12
2768,28,2018,7,25,13
2813,30,2018,7,25,14
2816,31,2018,7,25,15
2969,31,2018,7,25,16
2930,32,2018,7,25,17
2702,32,2018,7,25,18
2704,31,2018,7,25,19
2710,28,2018,7,25,20
2836,24,2018,7,25,21
2887,21,2018,7,25,22
2712,21,2018,7,25,23
2452,20,2018,7,26,0
2250,19,2018,7,26,1
2074,21,2018,7,26,2
2046,23,2018,7,26,3
2032,21,2018,7,26,4
2000,20,2018,7,26,5
1940,18,2018,7,26,6
2028,20,2018,7,26,7
2206,23,2018,7,26,8
2551,25,2018,7,26,9
2669,26,2018,7,26,10
2860,28,2018,7,26,11
2831,29,2018,7,26,12
2769,30,2018,7,26,13
2804,31,2018,7,26,14
2855,32,2018,7,26,15
2831,32,2018,7,26,16
2840,32,2018,7,26,17
2710,31,2018,7,26,18
2665,29,2018,7,26,19
2657,27,2018,7,26,20
2840,24,2018,7,26,21
2807,24,2018,7,26,22
2710,22,2018,7,26,23
2532,22,2018,7,27,0
2225,20,2018,7,27,1
2153,19,2018,7,27,2
2119,19,2018,7,27,3
2047,19,2018,7,27,4
2010,19,2018,7,27,5
1978,19,2018,7,27,6
2090,20,2018,7,27,7
2125,22,2018,7,27,8
2257,24,2018,7,27,9
2430,26,2018,7,27,10
2527,27,2018,7,27,11
2700,28,2018,7,27,12
2685,29,2018,7,27,13
2690,30,2018,7,27,14
2629,30,2018,7,27,15
2642,31,2018,7,27,16
2682,31,2018,7,27,17
2532,30,2018,7,27,18
2569,28,2018,7,27,19
2567,26,2018,7,27,20
2685,23,2018,7,27,21
2688,21,2018,7,27,22
2618,20,2018,7,27,23
2396,19,2018,7,28,0
2206,17,2018,7,28,1
1974,17,2018,7,28,2
1988,15,2018,7,28,3
2067,15,2018,7,28,4
2053,15,2018,7,28,5
1872,14,2018,7,28,6
1994,17,2018,7,28,7
2020,22,2018,7,28,8
2151,23,2018,7,28,9
2318,26,2018,7,28,10
2420,28,2018,7,28,11
2447,29,2018,7,28,12
2484,30,2018,7,28,13
2656,31,2018,7,28,14
2592,32,2018,7,28,15
2646,33,2018,7,28,16
2659,32,2018,7,28,17
2628,32,2018,7,28,18
2592,31,2018,7,28,19
2617,29,2018,7,28,20
2791,25,2018,7,28,21
2859,23,2018,7,28,22
2713,22,2018,7,28,23
2284,22,2018,7,29,0
2187,21,2018,7,29,1
1982,20,2018,7,29,2
1936,19,2018,7,29,3
2082,19,2018,7,29,4
2048,20,2018,7,29,5
1926,20,2018,7,29,6
2101,21,2018,7,29,7
2269,25,2018,7,29,8
2494,26,2018,7,29,9
2731,28,2018,7,29,10
2726,31,2018,7,29,11
2825,34,2018,7,29,12
2763,35,2018,7,29,13
2850,36,2018,7,29,14
2927,37,2018,7,29,15
2966,37,2018,7,29,16
2871,37,2018,7,29,17
2814,36,2018,7,29,18
2718,34,2018,7,29,19
2730,31,2018,7,29,20
2817,28,2018,7,29,21
2951,27,2018,7,29,22
2780,33,2018,7,29,23
2510,31,2018,7,30,0
2344,28,2018,7,30,1
2145,29,2018,7,30,2
2144,27,2018,7,30,3
2052,26,2018,7,30,4
2018,25,2018,7,30,5
1963,25,2018,7,30,6
2065,25,2018,7,30,7
2199,26,2018,7,30,8
2469,26,2018,7,30,9
2593,27,2018,7,30,10
2683,28,2018,7,30,11
2766,29,2018,7,30,12
2733,29,2018,7,30,13
2833,30,2018,7,30,14
2617,30,2018,7,30,15
2856,30,2018,7,30,16
2769,30,2018,7,30,17
2840,30,2018,7,30,18
2784,30,2018,7,30,19
2714,28,2018,7,30,20
2809,25,2018,7,30,21
2848,23,2018,7,30,22
2747,22,2018,7,30,23
2499,21,2018,7,31,0
2296,21,2018,7,31,1
2194,20,2018,7,31,2
2153,19,2018,7,31,3
2123,19,2018,7,31,4
2140,18,2018,7,31,5
2027,18,2018,7,31,6
2149,20,2018,7,31,7
2294,23,2018,7,31,8
2421,26,2018,7,31,9
2720,29,2018,7,31,10
2804,31,2018,7,31,11
2843,32,2018,7,31,12
2785,32,2018,7,31,13
2835,32,2018,7,31,14
2888,33,2018,7,31,15
2961,33,2018,7,31,16
2885,32,2018,7,31,17
2827,30,2018,7,31,18
2773,28,2018,7,31,19
2783,28,2018,7,31,20
2908,25,2018,7,31,21
2912,22,2018,7,31,22
2792,22,2018,7,31,23
2544,21,2018,8,1,0
2252,21,2018,8,1,1
2220,21,2018,8,1,2
2124,20,2018,8,1,3
2012,20,2018,8,1,4
2074,19,2018,8,1,5
2018,18,2018,8,1,6
2087,20,2018,8,1,7
2222,24,2018,8,1,8
2592,27,2018,8,1,9
2763,29,2018,8,1,10
2790,31,2018,8,1,11
2827,33,2018,8,1,12
2862,34,2018,8,1,13
2968,35,2018,8,1,14
2920,36,2018,8,1,15
2997,36,2018,8,1,16
3002,36,2018,8,1,17
2936,35,2018,8,1,18
2817,33,2018,8,1,19
2845,30,2018,8,1,20
3011,30,2018,8,1,21
2942,28,2018,8,1,22
2796,27,2018,8,1,23
2530,26,2018,8,2,0
2295,25,2018,8,2,1
2203,26,2018,8,2,2
2115,25,2018,8,2,3
2052,24,2018,8,2,4
2042,22,2018,8,2,5
1963,23,2018,8,2,6
2046,23,2018,8,2,7
2288,26,2018,8,2,8
2605,29,2018,8,2,9
2627,32,2018,8,2,10
2924,35,2018,8,2,11
2839,36,2018,8,2,12
2862,35,2018,8,2,13
2783,29,2018,8,2,14
3002,34,2018,8,2,15
2924,33,2018,8,2,16
2833,31,2018,8,2,17
2769,31,2018,8,2,18
2715,33,2018,8,2,19
2700,31,2018,8,2,20
2833,28,2018,8,2,21
2418,27,2018,8,2,22
2533,27,2018,8,2,23
1889,24,2018,8,3,0
2855,23,2018,8,3,1
2113,23,2018,8,3,2
2712,23,2018,8,3,3
2834,22,2018,8,3,4
2249,21,2018,8,3,5
2903,19,2018,8,3,6
2000,22,2018,8,3,7
2870,26,2018,8,3,8
2921,29,2018,8,3,9
2928,31,2018,8,3,10
2967,32,2018,8,3,11
2955,33,2018,8,3,12
2904,34,2018,8,3,13
2980,36,2018,8,3,14
2902,35,2018,8,3,15
2903,35,2018,8,3,16
2919,35,2018,8,3,17
2910,35,2018,8,3,18
2924,35,2018,8,3,19
2918,30,2018,8,3,20
2846,28,2018,8,3,21
2841,25,2018,8,3,22
2872,24,2018,8,3,23
2858,23,2018,8,4,0
2802,22,2018,8,4,1
2829,22,2018,8,4,2
2742,21,2018,8,4,3
2817,21,2018,8,4,4
2758,20,2018,8,4,5
2802,18,2018,8,4,6
2698,22,2018,8,4,7
2824,26,2018,8,4,8
2947,30,2018,8,4,9
2888,31,2018,8,4,10
2943,32,2018,8,4,11
2997,34,2018,8,4,12
2982,35,2018,8,4,13
2921,29,2018,8,4,14
2931,20,2018,8,4,15
2985,20,2018,8,4,16
2913,26,2018,8,4,17
2989,26,2018,8,4,18
2907,26,2018,8,4,19
2857,25,2018,8,4,20
2846,23,2018,8,4,21
2834,24,2018,8,4,22
2601,22,2018,8,4,23
2685,21,2018,8,5,0
2653,22,2018,8,5,1
2549,22,2018,8,5,2
2539,19,2018,8,5,3
2507,18,2018,8,5,4
2480,18,2018,8,5,5
2343,18,2018,8,5,6
2397,21,2018,8,5,7
2384,26,2018,8,5,8
2353,27,2018,8,5,9
2357,29,2018,8,5,10
2253,31,2018,8,5,11
2317,32,2018,8,5,12
2268,34,2018,8,5,13
2326,35,2018,8,5,14
2332,35,2018,8,5,15
2409,35,2018,8,5,16
2479,35,2018,8,5,17
2587,34,2018,8,5,18
2200,33,2018,8,5,19
2073,30,2018,8,5,20
2110,26,2018,8,5,21
2083,24,2018,8,5,22
2137,22,2018,8,5,23
2121,22,2018,8,6,0
2035,22,2018,8,6,1
2082,21,2018,8,6,2
2043,20,2018,8,6,3
2029,20,2018,8,6,4
2076,18,2018,8,6,5
2030,18,2018,8,6,6
2030,20,2018,8,6,7
2108,24,2018,8,6,8
2118,27,2018,8,6,9
2123,29,2018,8,6,10
2154,31,2018,8,6,11
2197,32,2018,8,6,12
2170,33,2018,8,6,13
2163,34,2018,8,6,14
2203,35,2018,8,6,15
2210,36,2018,8,6,16
2244,35,2018,8,6,17
2281,35,2018,8,6,18
2310,34,2018,8,6,19
2372,30,2018,8,6,20
2460,27,2018,8,6,21
2541,25,2018,8,6,22
2533,25,2018,8,6,23
2603,23,2018,8,7,0
2640,23,2018,8,7,1
2610,21,2018,8,7,2
2655,20,2018,8,7,3
2706,20,2018,8,7,4
2696,20,2018,8,7,5
2756,19,2018,8,7,6
2720,20,2018,8,7,7
2777,25,2018,8,7,8
2729,27,2018,8,7,9
2759,29,2018,8,7,10
2799,31,2018,8,7,11
2777,32,2018,8,7,12
2791,33,2018,8,7,13
2876,35,2018,8,7,14
2829,35,2018,8,7,15
2886,36,2018,8,7,16
2889,36,2018,8,7,17
2898,35,2018,8,7,18
2881,33,2018,8,7,19
2893,30,2018,8,7,20
2889,26,2018,8,7,21
2847,23,2018,8,7,22
2820,22,2018,8,7,23
2837,20,2018,8,8,0
2839,21,2018,8,8,1
2906,20,2018,8,8,2
2849,19,2018,8,8,3
2869,18,2018,8,8,4
2856,17,2018,8,8,5
2902,17,2018,8,8,6
2914,20,2018,8,8,7
2990,25,2018,8,8,8
2991,28,2018,8,8,9
2913,30,2018,8,8,10
2759,31,2018,8,8,11
2812,33,2018,8,8,12
2813,34,2018,8,8,13
2884,35,2018,8,8,14
2920,35,2018,8,8,15
2854,35,2018,8,8,16
2911,36,2018,8,8,17
2891,35,2018,8,8,18
2774,34,2018,8,8,19
2737,29,2018,8,8,20
2978,27,2018,8,8,21
2971,26,2018,8,8,22
2859,26,2018,8,8,23
2558,26,2018,8,9,0
2391,26,2018,8,9,1
2272,27,2018,8,9,2
2556,27,2018,8,9,3
2095,26,2018,8,9,4
2003,25,2018,8,9,5
2032,25,2018,8,9,6
2096,26,2018,8,9,7
2227,28,2018,8,9,8
2548,28,2018,8,9,9
2694,28,2018,8,9,10
2794,31,2018,8,9,11
2870,32,2018,8,9,12
2884,32,2018,8,9,13
2815,32,2018,8,9,14
2856,33,2018,8,9,15
2933,33,2018,8,9,16
2903,30,2018,8,9,17
2807,31,2018,8,9,18
2718,29,2018,8,9,19
2644,28,2018,8,9,20
2836,26,2018,8,9,21
2887,26,2018,8,9,22
2765,24,2018,8,9,23
2532,23,2018,8,10,0
2302,23,2018,8,10,1
2168,23,2018,8,10,2
2125,23,2018,8,10,3
2074,21,2018,8,10,4
1949,20,2018,8,10,5
1965,21,2018,8,10,6
1911,21,2018,8,10,7
2179,22,2018,8,10,8
2337,24,2018,8,10,9
2333,25,2018,8,10,10
2305,27,2018,8,10,11
2366,27,2018,8,10,12
2537,28,2018,8,10,13
2446,29,2018,8,10,14
2544,29,2018,8,10,15
2642,30,2018,8,10,16
2636,30,2018,8,10,17
2631,29,2018,8,10,18
2554,28,2018,8,10,19
2541,25,2018,8,10,20
2770,23,2018,8,10,21
2719,20,2018,8,10,22
2639,19,2018,8,10,23
2415,18,2018,8,11,0
2214,17,2018,8,11,1
2002,16,2018,8,11,2
1981,14,2018,8,11,3
1862,15,2018,8,11,4
1921,14,2018,8,11,5
1850,13,2018,8,11,6
1889,15,2018,8,11,7
2003,20,2018,8,11,8
2064,22,2018,8,11,9
2196,23,2018,8,11,10
2258,26,2018,8,11,11
2373,28,2018,8,11,12
2324,29,2018,8,11,13
2390,30,2018,8,11,14
2482,32,2018,8,11,15
2528,32,2018,8,11,16
2522,32,2018,8,11,17
2455,32,2018,8,11,18
2479,30,2018,8,11,19
2470,27,2018,8,11,20
2680,23,2018,8,11,21
2687,22,2018,8,11,22
2579,20,2018,8,11,23
2349,19,2018,8,12,0
2187,18,2018,8,12,1
2001,17,2018,8,12,2
1852,17,2018,8,12,3
1845,17,2018,8,12,4
1955,17,2018,8,12,5
1981,16,2018,8,12,6
2016,18,2018,8,12,7
2188,23,2018,8,12,8
2514,25,2018,8,12,9
2608,27,2018,8,12,10
2720,29,2018,8,12,11
2821,31,2018,8,12,12
2731,32,2018,8,12,13
2790,34,2018,8,12,14
2903,36,2018,8,12,15
2975,36,2018,8,12,16
2910,36,2018,8,12,17
2792,35,2018,8,12,18
2715,33,2018,8,12,19
2758,30,2018,8,12,20
2986,27,2018,8,12,21
2928,27,2018,8,12,22
2768,26,2018,8,12,23
2444,25,2018,8,13,0
