load,tempc,year,month,day,hour
7756,13,2019,4,8,13
7766,14,2019,4,8,14
7704,14,2019,4,8,15
7745,15,2019,4,8,16
7766,15,2019,4,8,17
7743,16,2019,4,8,18
7745,14,2019,4,8,19
8019,13,2019,4,8,20
8146,10,2019,4,8,21
8047,10,2019,4,8,22
7818,9,2019,4,8,23
7533,6,2019,4,9,0
7324,4,2019,4,9,1
7027,4,2019,4,9,2
7148,3,2019,4,9,3
7106,1,2019,4,9,4
7101,0,2019,4,9,5
7206,-1,2019,4,9,6
7362,-3,2019,4,9,7
7501,0,2019,4,9,8
7582,6,2019,4,9,9
7604,8,2019,4,9,10
7720,11,2019,4,9,11
7543,13,2019,4,9,12
7677,15,2019,4,9,13
7501,15,2019,4,9,14
7544,16,2019,4,9,15
7516,16,2019,4,9,16
7570,16,2019,4,9,17
7566,15,2019,4,9,18
7672,14,2019,4,9,19
7710,12,2019,4,9,20
8041,10,2019,4,9,21
7928,9,2019,4,9,22
7602,8,2019,4,9,23
7291,6,2019,4,10,0
7033,1,2019,4,10,1
6860,2,2019,4,10,2
6952,2,2019,4,10,3
7004,1,2019,4,10,4
7031,0,2019,4,10,5
7148,0,2019,4,10,6
7342,-1,2019,4,10,7
7477,1,2019,4,10,8
7602,5,2019,4,10,9
7696,9,2019,4,10,10
7694,11,2019,4,10,11
7504,13,2019,4,10,12
7490,13,2019,4,10,13
7378,14,2019,4,10,14
7366,15,2019,4,10,15
7460,15,2019,4,10,16
7397,15,2019,4,10,17
7413,15,2019,4,10,18
7533,14,2019,4,10,19
7734,13,2019,4,10,20
8016,10,2019,4,10,21
7989,7,2019,4,10,22
7718,7,2019,4,10,23
7347,7,2019,4,11,0
7195,5,2019,4,11,1
7072,5,2019,4,11,2
7013,4,2019,4,11,3
7046,4,2019,4,11,4
7102,4,2019,4,11,5
7237,2,2019,4,11,6
7173,2,2019,4,11,7
7308,1,2019,4,11,8
7429,8,2019,4,11,9
7576,11,2019,4,11,10
7533,13,2019,4,11,11
7505,15,2019,4,11,12
7530,15,2019,4,11,13
7462,17,2019,4,11,14
7461,17,2019,4,11,15
7465,18,2019,4,11,16
7586,18,2019,4,11,17
7608,18,2019,4,11,18
7595,17,2019,4,11,19
7678,15,2019,4,11,20
7946,10,2019,4,11,21
7980,8,2019,4,11,22
7764,6,2019,4,11,23
7456,3,2019,4,12,0
7301,4,2019,4,12,1
7152,3,2019,4,12,2
7081,3,2019,4,12,3
7125,2,2019,4,12,4
7048,2,2019,4,12,5
6997,1,2019,4,12,6
7005,0,2019,4,12,7
7194,1,2019,4,12,8
7538,7,2019,4,12,9
7539,11,2019,4,12,10
7622,14,2019,4,12,11
7605,16,2019,4,12,12
7505,17,2019,4,12,13
7528,19,2019,4,12,14
7389,20,2019,4,12,15
7545,19,2019,4,12,16
7608,20,2019,4,12,17
7510,19,2019,4,12,18
7479,19,2019,4,12,19
7735,16,2019,4,12,20
7906,12,2019,4,12,21
7859,9,2019,4,12,22
7611,9,2019,4,12,23
7356,6,2019,4,13,0
7124,5,2019,4,13,1
7039,4,2019,4,13,2
6942,3,2019,4,13,3
6834,2,2019,4,13,4
6852,0,2019,4,13,5
7041,0,2019,4,13,6
6840,-1,2019,4,13,7
6997,2,2019,4,13,8
7272,7,2019,4,13,9
7482,12,2019,4,13,10
7577,16,2019,4,13,11
7611,19,2019,4,13,12
7452,20,2019,4,13,13
7326,21,2019,4,13,14
7280,21,2019,4,13,15
7414,21,2019,4,13,16
7325,21,2019,4,13,17
7396,21,2019,4,13,18
7469,20,2019,4,13,19
7518,16,2019,4,13,20
7569,13,2019,4,13,21
7804,8,2019,4,13,22
7443,9,2019,4,13,23
7256,8,2019,4,14,0
7126,7,2019,4,14,1
6908,10,2019,4,14,2
6964,11,2019,4,14,3
6816,11,2019,4,14,4
6768,11,2019,4,14,5
6789,10,2019,4,14,6
6704,7,2019,4,14,7
6816,6,2019,4,14,8
7106,6,2019,4,14,9
7291,6,2019,4,14,10
7381,5,2019,4,14,11
7462,5,2019,4,14,12
7356,5,2019,4,14,13
7373,5,2019,4,14,14
7323,5,2019,4,14,15
7384,4,2019,4,14,16
7454,3,2019,4,14,17
7474,2,2019,4,14,18
7516,2,2019,4,14,19
7661,1,2019,4,14,20
7873,1,2019,4,14,21
7755,0,2019,4,14,22
7519,0,2019,4,14,23
7248,0,2019,4,15,0
7186,-1,2019,4,15,1
6830,-1,2019,4,15,2
7036,-1,2019,4,15,3
6924,-1,2019,4,15,4
6874,-1,2019,4,15,5
6938,-2,2019,4,15,6
7068,-2,2019,4,15,7
7168,-3,2019,4,15,8
7551,-2,2019,4,15,9
7473,-1,2019,4,15,10
7704,1,2019,4,15,11
7605,2,2019,4,15,12
7580,2,2019,4,15,13
7618,4,2019,4,15,14
7695,5,2019,4,15,15
7603,5,2019,4,15,16
7677,6,2019,4,15,17
7678,5,2019,4,15,18
7793,5,2019,4,15,19
7869,3,2019,4,15,20
8067,0,2019,4,15,21
7957,-1,2019,4,15,22
7728,-3,2019,4,15,23
7565,-4,2019,4,16,0
7235,-6,2019,4,16,1
7012,-6,2019,4,16,2
7066,-5,2019,4,16,3
7049,-5,2019,4,16,4
6911,-7,2019,4,16,5
7156,-7,2019,4,16,6
7146,-7,2019,4,16,7
7332,-2,2019,4,16,8
7624,1,2019,4,16,9
7610,4,2019,4,16,10
7766,6,2019,4,16,11
7650,8,2019,4,16,12
7827,9,2019,4,16,13
7698,9,2019,4,16,14
7708,10,2019,4,16,15
7665,10,2019,4,16,16
7842,10,2019,4,16,17
7864,9,2019,4,16,18
7711,9,2019,4,16,19
7802,7,2019,4,16,20
7974,6,2019,4,16,21
8067,5,2019,4,16,22
7870,4,2019,4,16,23
7536,5,2019,4,17,0
7319,4,2019,4,17,1
7177,4,2019,4,17,2
7068,3,2019,4,17,3
7096,2,2019,4,17,4
7084,1,2019,4,17,5
7255,0,2019,4,17,6
7086,-1,2019,4,17,7
7442,-3,2019,4,17,8
7429,-3,2019,4,17,9
7731,-4,2019,4,17,10
7851,-5,2019,4,17,11
7774,-4,2019,4,17,12
7792,-4,2019,4,17,13
7710,-3,2019,4,17,14
7721,-4,2019,4,17,15
7608,-5,2019,4,17,16
7784,-5,2019,4,17,17
7800,-5,2019,4,17,18
7698,-5,2019,4,17,19
7908,-5,2019,4,17,20
7993,-6,2019,4,17,21
8101,-6,2019,4,17,22
7657,-7,2019,4,17,23
7541,-8,2019,4,18,0
7337,-10,2019,4,18,1
7226,-9,2019,4,18,2
7153,-10,2019,4,18,3
7174,-9,2019,4,18,4
7200,-10,2019,4,18,5
7356,-11,2019,4,18,6
7269,-12,2019,4,18,7
7504,-9,2019,4,18,8
7759,-4,2019,4,18,9
7994,-3,2019,4,18,10
7998,-2,2019,4,18,11
8077,-1,2019,4,18,12
7940,0,2019,4,18,13
7873,1,2019,4,18,14
7874,3,2019,4,18,15
7886,4,2019,4,18,16
7942,4,2019,4,18,17
7976,4,2019,4,18,18
7864,4,2019,4,18,19
8069,3,2019,4,18,20
7991,2,2019,4,18,21
8058,0,2019,4,18,22
7830,-1,2019,4,18,23
7671,-2,2019,4,19,0
7429,-5,2019,4,19,1
7311,-5,2019,4,19,2
7335,-5,2019,4,19,3
7150,-5,2019,4,19,4
7273,-4,2019,4,19,5
7343,-4,2019,4,19,6
7427,-5,2019,4,19,7
7687,-4,2019,4,19,8
7835,-2,2019,4,19,9
7958,1,2019,4,19,10
7978,2,2019,4,19,11
7987,4,2019,4,19,12
7968,4,2019,4,19,13
7801,6,2019,4,19,14
7833,6,2019,4,19,15
8001,7,2019,4,19,16
7999,7,2019,4,19,17
8057,7,2019,4,19,18
8030,6,2019,4,19,19
8074,6,2019,4,19,20
8157,3,2019,4,19,21
8161,2,2019,4,19,22
8021,-2,2019,4,19,23
7832,-5,2019,4,20,0
7571,-7,2019,4,20,1
7475,-7,2019,4,20,2
7317,-7,2019,4,20,3
7377,-7,2019,4,20,4
7267,-7,2019,4,20,5
7278,-4,2019,4,20,6
7229,-6,2019,4,20,7
7238,-3,2019,4,20,8
7608,1,2019,4,20,9
7810,6,2019,4,20,10
7914,8,2019,4,20,11
7855,9,2019,4,20,12
7851,10,2019,4,20,13
7805,11,2019,4,20,14
7892,12,2019,4,20,15
7842,10,2019,4,20,16
7924,11,2019,4,20,17
7945,10,2019,4,20,18
7896,10,2019,4,20,19
7916,10,2019,4,20,20
8022,6,2019,4,20,21
7809,5,2019,4,20,22
7742,4,2019,4,20,23
7595,3,2019,4,21,0
7492,-2,2019,4,21,1
7219,-3,2019,4,21,2
7244,-5,2019,4,21,3
7239,-4,2019,4,21,4
7250,-4,2019,4,21,5
7299,-5,2019,4,21,6
7032,-5,2019,4,21,7
7220,-1,2019,4,21,8
7465,2,2019,4,21,9
7493,6,2019,4,21,10
7650,8,2019,4,21,11
7670,8,2019,4,21,12
7735,9,2019,4,21,13
7599,9,2019,4,21,14
7639,9,2019,4,21,15
7735,10,2019,4,21,16
7723,10,2019,4,21,17
7631,10,2019,4,21,18
7701,9,2019,4,21,19
7827,8,2019,4,21,20
8114,6,2019,4,21,21
8102,3,2019,4,21,22
7834,1,2019,4,21,23
7617,-1,2019,4,22,0
7316,-1,2019,4,22,1
7205,-1,2019,4,22,2
7124,-3,2019,4,22,3
7148,-3,2019,4,22,4
7111,-1,2019,4,22,5
7227,2,2019,4,22,6
7394,2,2019,4,22,7
7496,3,2019,4,22,8
7667,5,2019,4,22,9
7795,8,2019,4,22,10
7765,9,2019,4,22,11
7865,10,2019,4,22,12
7570,11,2019,4,22,13
7589,11,2019,4,22,14
7626,13,2019,4,22,15
7658,13,2019,4,22,16
7740,13,2019,4,22,17
7719,13,2019,4,22,18
7700,13,2019,4,22,19
7876,12,2019,4,22,20
7995,10,2019,4,22,21
8017,8,2019,4,22,22
7687,7,2019,4,22,23
7669,4,2019,4,23,0
7326,4,2019,4,23,1
7043,3,2019,4,23,2
7037,3,2019,4,23,3
7017,2,2019,4,23,4
6973,3,2019,4,23,5
7091,3,2019,4,23,6
7212,5,2019,4,23,7
7291,7,2019,4,23,8
7451,9,2019,4,23,9
7540,12,2019,4,23,10
7685,15,2019,4,23,11
7514,16,2019,4,23,12
7484,15,2019,4,23,13
7496,16,2019,4,23,14
7409,17,2019,4,23,15
7607,18,2019,4,23,16
7510,18,2019,4,23,17
7499,18,2019,4,23,18
7551,16,2019,4,23,19
7716,15,2019,4,23,20
7882,11,2019,4,23,21
7842,9,2019,4,23,22
7604,5,2019,4,23,23
7442,6,2019,4,24,0
7168,5,2019,4,24,1
7002,8,2019,4,24,2
6963,8,2019,4,24,3
6969,6,2019,4,24,4
7096,3,2019,4,24,5
6933,2,2019,4,24,6
7098,4,2019,4,24,7
7432,5,2019,4,24,8
7558,8,2019,4,24,9
7508,11,2019,4,24,10
7601,13,2019,4,24,11
7539,14,2019,4,24,12
7440,14,2019,4,24,13
7485,16,2019,4,24,14
7576,14,2019,4,24,15
7673,15,2019,4,24,16
7555,15,2019,4,24,17
7590,14,2019,4,24,18
7619,13,2019,4,24,19
7616,12,2019,4,24,20
7881,11,2019,4,24,21
7894,10,2019,4,24,22
7611,8,2019,4,24,23
7372,8,2019,4,25,0
7269,5,2019,4,25,1
7051,4,2019,4,25,2
7088,3,2019,4,25,3
7046,6,2019,4,25,4
7083,6,2019,4,25,5
7051,6,2019,4,25,6
7267,6,2019,4,25,7
7426,5,2019,4,25,8
7644,8,2019,4,25,9
7768,8,2019,4,25,10
7802,9,2019,4,25,11
7766,8,2019,4,25,12
7710,8,2019,4,25,13
7609,8,2019,4,25,14
7587,8,2019,4,25,15
7775,9,2019,4,25,16
7721,9,2019,4,25,17
7708,9,2019,4,25,18
7746,9,2019,4,25,19
7835,8,2019,4,25,20
8019,6,2019,4,25,21
8018,4,2019,4,25,22
7756,2,2019,4,25,23
7535,2,2019,4,26,0
7341,2,2019,4,26,1
7051,1,2019,4,26,2
7087,-1,2019,4,26,3
6967,-1,2019,4,26,4
7027,1,2019,4,26,5
7087,2,2019,4,26,6
7516,2,2019,4,26,7
7352,0,2019,4,26,8
7546,4,2019,4,26,9
7688,7,2019,4,26,10
7869,8,2019,4,26,11
7532,10,2019,4,26,12
7606,10,2019,4,26,13
7696,10,2019,4,26,14
7638,10,2019,4,26,15
7707,11,2019,4,26,16
7710,10,2019,4,26,17
7814,9,2019,4,26,18
7812,8,2019,4,26,19
7713,7,2019,4,26,20
8000,6,2019,4,26,21
7976,4,2019,4,26,22
7684,-1,2019,4,26,23
7639,0,2019,4,27,0
7344,-2,2019,4,27,1
7178,-2,2019,4,27,2
7213,-3,2019,4,27,3
7092,-4,2019,4,27,4
7096,-5,2019,4,27,5
7082,0,2019,4,27,6
7052,1,2019,4,27,7
7361,2,2019,4,27,8
7550,4,2019,4,27,9
7616,6,2019,4,27,10
7717,8,2019,4,27,11
7884,10,2019,4,27,12
7666,11,2019,4,27,13
7737,12,2019,4,27,14
7652,12,2019,4,27,15
7593,13,2019,4,27,16
7817,14,2019,4,27,17
7636,14,2019,4,27,18
7523,14,2019,4,27,19
7743,12,2019,4,27,20
7828,8,2019,4,27,21
7924,6,2019,4,27,22
7729,4,2019,4,27,23
7478,2,2019,4,28,0
7177,2,2019,4,28,1
7058,2,2019,4,28,2
6961,2,2019,4,28,3
6903,1,2019,4,28,4
6889,2,2019,4,28,5
6903,8,2019,4,28,6
6994,7,2019,4,28,7
7066,8,2019,4,28,8
7100,9,2019,4,28,9
7357,14,2019,4,28,10
7497,16,2019,4,28,11
7436,18,2019,4,28,12
7346,19,2019,4,28,13
7235,19,2019,4,28,14
7318,18,2019,4,28,15
7388,18,2019,4,28,16
7359,16,2019,4,28,17
7337,18,2019,4,28,18
7424,18,2019,4,28,19
7491,17,2019,4,28,20
7800,15,2019,4,28,21
7865,15,2019,4,28,22
7652,14,2019,4,28,23
7296,13,2019,4,29,0
7138,13,2019,4,29,1
6932,14,2019,4,29,2
6948,13,2019,4,29,3
6984,12,2019,4,29,4
6903,12,2019,4,29,5
6910,12,2019,4,29,6
6939,11,2019,4,29,7
7194,11,2019,4,29,8
7507,11,2019,4,29,9
7589,12,2019,4,29,10
7588,4,2019,4,29,11
7582,2,2019,4,29,12
7469,0,2019,4,29,13
7176,0,2019,4,29,14
7396,0,2019,4,29,15
7525,0,2019,4,29,16
7485,0,2019,4,29,17
7560,0,2019,4,29,18
7610,0,2019,4,29,19
7516,-1,2019,4,29,20
7688,-1,2019,4,29,21
7835,-1,2019,4,29,22
7576,-2,2019,4,29,23
7262,-2,2019,4,30,0
7141,-2,2019,4,30,1
6911,-2,2019,4,30,2
6865,-4,2019,4,30,3
6865,-6,2019,4,30,4
6871,-6,2019,4,30,5
6904,-7,2019,4,30,6
7062,-5,2019,4,30,7
7219,-4,2019,4,30,8
7332,-2,2019,4,30,9
7492,-2,2019,4,30,10
7606,-1,2019,4,30,11
7536,0,2019,4,30,12
7468,2,2019,4,30,13
7421,2,2019,4,30,14
7483,3,2019,4,30,15
7497,2,2019,4,30,16
7514,3,2019,4,30,17
7621,3,2019,4,30,18
7583,4,2019,4,30,19
7668,3,2019,4,30,20
7935,0,2019,4,30,21
7784,-1,2019,4,30,22
7643,-4,2019,4,30,23
7355,-5,2019,5,1,0
7161,-5,2019,5,1,1
7016,-6,2019,5,1,2
6896,-7,2019,5,1,3
7004,-7,2019,5,1,4
6959,-8,2019,5,1,5
6943,-9,2019,5,1,6
6996,-8,2019,5,1,7
7118,-2,2019,5,1,8
7304,2,2019,5,1,9
7429,5,2019,5,1,10
7636,6,2019,5,1,11
7432,7,2019,5,1,12
7545,8,2019,5,1,13
7427,9,2019,5,1,14
7413,9,2019,5,1,15
7349,9,2019,5,1,16
7401,9,2019,5,1,17
7422,9,2019,5,1,18
7392,9,2019,5,1,19
7454,8,2019,5,1,20
7783,5,2019,5,1,21
7694,2,2019,5,1,22
7503,1,2019,5,1,23
7350,-1,2019,5,2,0
7279,-2,2019,5,2,1
6938,-3,2019,5,2,2
6864,-5,2019,5,2,3
6938,-3,2019,5,2,4
6915,-4,2019,5,2,5
6944,-3,2019,5,2,6
7038,-2,2019,5,2,7
7201,2,2019,5,2,8
7397,5,2019,5,2,9
7299,9,2019,5,2,10
7514,10,2019,5,2,11
7452,11,2019,5,2,12
7505,12,2019,5,2,13
7361,13,2019,5,2,14
7424,14,2019,5,2,15
7421,14,2019,5,2,16
7411,14,2019,5,2,17
7458,15,2019,5,2,18
7456,15,2019,5,2,19
7542,14,2019,5,2,20
7669,9,2019,5,2,21
7692,6,2019,5,2,22
7560,3,2019,5,2,23
7208,2,2019,5,3,0
6995,0,2019,5,3,1
6700,0,2019,5,3,2
6736,-2,2019,5,3,3
6779,-3,2019,5,3,4
6727,-4,2019,5,3,5
6721,-3,2019,5,3,6
6927,1,2019,5,3,7
7060,4,2019,5,3,8
7408,9,2019,5,3,9
7342,13,2019,5,3,10
7316,14,2019,5,3,11
7313,15,2019,5,3,12
7230,16,2019,5,3,13
7138,17,2019,5,3,14
7078,18,2019,5,3,15
7137,18,2019,5,3,16
7123,18,2019,5,3,17
7249,18,2019,5,3,18
7284,17,2019,5,3,19
7325,17,2019,5,3,20
7543,14,2019,5,3,21
7690,12,2019,5,3,22
7432,10,2019,5,3,23
7138,10,2019,5,4,0
7019,9,2019,5,4,1
6792,7,2019,5,4,2
6716,6,2019,5,4,3
6680,4,2019,5,4,4
6788,3,2019,5,4,5
6702,1,2019,5,4,6
6963,3,2019,5,4,7
6948,9,2019,5,4,8
7258,12,2019,5,4,9
7303,16,2019,5,4,10
7304,18,2019,5,4,11
7277,19,2019,5,4,12
7313,20,2019,5,4,13
7394,21,2019,5,4,14
7156,21,2019,5,4,15
7306,23,2019,5,4,16
7302,22,2019,5,4,17
7330,21,2019,5,4,18
7295,22,2019,5,4,19
7230,21,2019,5,4,20
7529,16,2019,5,4,21
7733,13,2019,5,4,22
7303,11,2019,5,4,23
7214,12,2019,5,5,0
7005,11,2019,5,5,1
6802,11,2019,5,5,2
6801,11,2019,5,5,3
6708,11,2019,5,5,4
6783,10,2019,5,5,5
6663,7,2019,5,5,6
6553,8,2019,5,5,7
6677,10,2019,5,5,8
6995,13,2019,5,5,9
7184,15,2019,5,5,10
7209,18,2019,5,5,11
7177,20,2019,5,5,12
7204,22,2019,5,5,13
7133,24,2019,5,5,14
7146,25,2019,5,5,15
7222,26,2019,5,5,16
7230,27,2019,5,5,17
7235,26,2019,5,5,18
7276,25,2019,5,5,19
7233,24,2019,5,5,20
7490,20,2019,5,5,21
7775,15,2019,5,5,22
7432,13,2019,5,5,23
7220,12,2019,5,6,0
6984,10,2019,5,6,1
6806,9,2019,5,6,2
6757,9,2019,5,6,3
6780,9,2019,5,6,4
6544,10,2019,5,6,5
6631,10,2019,5,6,6
6803,10,2019,5,6,7
6908,14,2019,5,6,8
7117,17,2019,5,6,9
7242,20,2019,5,6,10
7291,23,2019,5,6,11
7254,25,2019,5,6,12
7210,26,2019,5,6,13
7134,26,2019,5,6,14
7196,27,2019,5,6,15
7216,27,2019,5,6,16
7095,28,2019,5,6,17
7158,28,2019,5,6,18
7138,27,2019,5,6,19
7230,26,2019,5,6,20
7411,21,2019,5,6,21
7484,17,2019,5,6,22
7227,15,2019,5,6,23
6962,14,2019,5,7,0
6756,13,2019,5,7,1
6516,10,2019,5,7,2
6678,10,2019,5,7,3
6489,9,2019,5,7,4
6487,8,2019,5,7,5
6431,9,2019,5,7,6
6459,9,2019,5,7,7
6564,15,2019,5,7,8
6850,19,2019,5,7,9
6984,23,2019,5,7,10
7045,26,2019,5,7,11
7136,27,2019,5,7,12
6968,29,2019,5,7,13
6940,28,2019,5,7,14
6858,29,2019,5,7,15
6923,30,2019,5,7,16
6983,29,2019,5,7,17
6951,28,2019,5,7,18
7015,27,2019,5,7,19
7038,25,2019,5,7,20
7276,22,2019,5,7,21
7401,19,2019,5,7,22
7096,16,2019,5,7,23
6814,16,2019,5,8,0
6556,13,2019,5,8,1
6443,14,2019,5,8,2
6396,13,2019,5,8,3
6437,12,2019,5,8,4
6349,11,2019,5,8,5
6365,11,2019,5,8,6
6386,12,2019,5,8,7
6546,16,2019,5,8,8
6947,20,2019,5,8,9
6942,24,2019,5,8,10
7003,26,2019,5,8,11
7045,28,2019,5,8,12
6959,29,2019,5,8,13
6997,30,2019,5,8,14
6938,30,2019,5,8,15
7041,30,2019,5,8,16
7069,30,2019,5,8,17
7108,29,2019,5,8,18
7124,29,2019,5,8,19
7068,25,2019,5,8,20
7158,22,2019,5,8,21
7179,19,2019,5,8,22
7125,17,2019,5,8,23
6794,15,2019,5,9,0
6531,14,2019,5,9,1
6564,13,2019,5,9,2
6540,12,2019,5,9,3
6440,11,2019,5,9,4
6339,11,2019,5,9,5
6293,10,2019,5,9,6
6276,11,2019,5,9,7
6558,15,2019,5,9,8
6740,21,2019,5,9,9
6880,23,2019,5,9,10
6865,25,2019,5,9,11
6924,27,2019,5,9,12
6868,30,2019,5,9,13
6847,30,2019,5,9,14
6790,31,2019,5,9,15
6842,30,2019,5,9,16
6876,30,2019,5,9,17
6931,31,2019,5,9,18
6917,30,2019,5,9,19
6974,29,2019,5,9,20
7168,25,2019,5,9,21
7231,22,2019,5,9,22
7011,19,2019,5,9,23
6778,19,2019,5,10,0
6577,18,2019,5,10,1
6324,16,2019,5,10,2
6364,14,2019,5,10,3
6280,13,2019,5,10,4
6273,13,2019,5,10,5
6263,11,2019,5,10,6
6345,13,2019,5,10,7
6453,16,2019,5,10,8
6716,20,2019,5,10,9
6840,23,2019,5,10,10
6901,26,2019,5,10,11
6992,29,2019,5,10,12
6917,30,2019,5,10,13
6923,31,2019,5,10,14
6953,32,2019,5,10,15
6882,31,2019,5,10,16
7033,31,2019,5,10,17
6957,30,2019,5,10,18
7017,30,2019,5,10,19
6970,26,2019,5,10,20
7129,23,2019,5,10,21
7127,21,2019,5,10,22
6954,21,2019,5,10,23
6891,21,2019,5,11,0
6653,21,2019,5,11,1
6490,16,2019,5,11,2
6356,15,2019,5,11,3
6337,16,2019,5,11,4
6301,14,2019,5,11,5
6237,13,2019,5,11,6
6223,14,2019,5,11,7
6397,17,2019,5,11,8
6647,20,2019,5,11,9
6757,23,2019,5,11,10
6882,24,2019,5,11,11
6879,26,2019,5,11,12
6831,27,2019,5,11,13
6927,29,2019,5,11,14
6932,30,2019,5,11,15
6948,30,2019,5,11,16
6960,31,2019,5,11,17
6937,30,2019,5,11,18
6989,31,2019,5,11,19
6940,29,2019,5,11,20
7157,26,2019,5,11,21
7154,24,2019,5,11,22
7000,22,2019,5,11,23
6891,21,2019,5,12,0
6610,20,2019,5,12,1
6495,19,2019,5,12,2
6460,18,2019,5,12,3
6363,14,2019,5,12,4
6280,14,2019,5,12,5
6160,14,2019,5,12,6
6175,15,2019,5,12,7
6217,20,2019,5,12,8
6576,22,2019,5,12,9
6789,23,2019,5,12,10
6925,23,2019,5,12,11
6914,20,2019,5,12,12
6932,25,2019,5,12,13
6971,28,2019,5,12,14
6967,29,2019,5,12,15
6968,29,2019,5,12,16
6944,30,2019,5,12,17
6986,29,2019,5,12,18
6979,28,2019,5,12,19
7087,27,2019,5,12,20
7301,25,2019,5,12,21
7278,24,2019,5,12,22
7054,22,2019,5,12,23
6816,21,2019,5,13,0
6533,20,2019,5,13,1
6378,19,2019,5,13,2
6490,18,2019,5,13,3
6320,18,2019,5,13,4
6336,16,2019,5,13,5
6328,15,2019,5,13,6
6449,16,2019,5,13,7
6633,17,2019,5,13,8
6948,19,2019,5,13,9
6917,20,2019,5,13,10
7019,21,2019,5,13,11
6896,24,2019,5,13,12
6939,27,2019,5,13,13
7002,28,2019,5,13,14
6872,28,2019,5,13,15
6999,29,2019,5,13,16
7043,29,2019,5,13,17
7073,29,2019,5,13,18
7069,28,2019,5,13,19
7036,27,2019,5,13,20
7241,24,2019,5,13,21
7366,21,2019,5,13,22
7128,21,2019,5,13,23
6861,21,2019,5,14,0
6584,19,2019,5,14,1
6539,18,2019,5,14,2
6459,16,2019,5,14,3
6451,15,2019,5,14,4
6335,14,2019,5,14,5
6510,15,2019,5,14,6
6570,14,2019,5,14,7
6767,19,2019,5,14,8
6893,20,2019,5,14,9
7090,23,2019,5,14,10
7185,26,2019,5,14,11
7160,28,2019,5,14,12
7076,29,2019,5,14,13
7122,30,2019,5,14,14
7143,27,2019,5,14,15
7209,21,2019,5,14,16
7285,19,2019,5,14,17
7269,16,2019,5,14,18
7413,14,2019,5,14,19
7465,13,2019,5,14,20
7491,12,2019,5,14,21
7587,11,2019,5,14,22
7153,10,2019,5,14,23
7045,10,2019,5,15,0
6770,9,2019,5,15,1
6577,9,2019,5,15,2
6660,8,2019,5,15,3
6474,7,2019,5,15,4
6545,6,2019,5,15,5
6459,6,2019,5,15,6
6670,5,2019,5,15,7
6846,6,2019,5,15,8
7145,7,2019,5,15,9
7134,7,2019,5,15,10
7241,10,2019,5,15,11
7174,10,2019,5,15,12
7192,11,2019,5,15,13
7119,13,2019,5,15,14
7136,13,2019,5,15,15
7189,14,2019,5,15,16
7209,13,2019,5,15,17
7143,15,2019,5,15,18
7265,14,2019,5,15,19
7335,13,2019,5,15,20
7510,11,2019,5,15,21
7567,10,2019,5,15,22
7393,9,2019,5,15,23
7077,8,2019,5,16,0
6845,8,2019,5,16,1
6854,6,2019,5,16,2
6702,6,2019,5,16,3
6712,5,2019,5,16,4
6557,3,2019,5,16,5
6556,3,2019,5,16,6
6739,5,2019,5,16,7
6877,8,2019,5,16,8
7128,10,2019,5,16,9
7301,12,2019,5,16,10
7329,14,2019,5,16,11
7279,14,2019,5,16,12
7200,16,2019,5,16,13
7132,16,2019,5,16,14
7174,18,2019,5,16,15
7150,18,2019,5,16,16
7180,19,2019,5,16,17
7210,19,2019,5,16,18
7243,19,2019,5,16,19
7346,18,2019,5,16,20
7494,15,2019,5,16,21
7698,11,2019,5,16,22
7471,9,2019,5,16,23
7147,8,2019,5,17,0
6879,7,2019,5,17,1
6673,7,2019,5,17,2
6628,7,2019,5,17,3
6616,9,2019,5,17,4
6552,10,2019,5,17,5
6678,10,2019,5,17,6
6610,11,2019,5,17,7
6951,11,2019,5,17,8
7151,12,2019,5,17,9
7177,15,2019,5,17,10
7185,15,2019,5,17,11
7219,16,2019,5,17,12
7129,17,2019,5,17,13
7084,17,2019,5,17,14
7122,14,2019,5,17,15
7144,16,2019,5,17,16
7045,15,2019,5,17,17
7320,14,2019,5,17,18
7296,14,2019,5,17,19
7373,14,2019,5,17,20
7455,13,2019,5,17,21
7554,13,2019,5,17,22
7383,12,2019,5,17,23
7039,12,2019,5,18,0
7023,9,2019,5,18,1
6759,8,2019,5,18,2
6778,7,2019,5,18,3
6719,6,2019,5,18,4
6630,6,2019,5,18,5
6581,6,2019,5,18,6
6701,6,2019,5,18,7
6713,6,2019,5,18,8
6916,7,2019,5,18,9
7069,9,2019,5,18,10
7345,10,2019,5,18,11
7369,11,2019,5,18,12
7325,12,2019,5,18,13
7192,12,2019,5,18,14
7249,13,2019,5,18,15
7268,14,2019,5,18,16
7267,15,2019,5,18,17
7435,14,2019,5,18,18
7239,15,2019,5,18,19
7303,15,2019,5,18,20
7403,13,2019,5,18,21
7557,10,2019,5,18,22
7347,7,2019,5,18,23
7160,6,2019,5,19,0
6836,8,2019,5,19,1
6690,9,2019,5,19,2
6668,8,2019,5,19,3
6581,7,2019,5,19,4
6548,7,2019,5,19,5
6461,7,2019,5,19,6
6495,8,2019,5,19,7
6631,7,2019,5,19,8
6879,8,2019,5,19,9
7102,9,2019,5,19,10
7258,8,2019,5,19,11
7228,7,2019,5,19,12
7289,9,2019,5,19,13
7160,10,2019,5,19,14
7143,11,2019,5,19,15
7176,10,2019,5,19,16
7252,11,2019,5,19,17
