load,tempc,year,month,day,hour
8602,21,2019,9,16,12
8553,22,2019,9,16,13
8527,24,2019,9,16,14
8442,24,2019,9,16,15
8505,23,2019,9,16,16
8541,20,2019,9,16,17
8631,18,2019,9,16,18
8768,18,2019,9,16,19
8680,14,2019,9,16,20
8731,12,2019,9,16,21
8741,10,2019,9,16,22
8760,8,2019,9,16,23
8341,7,2019,9,17,0
8203,9,2019,9,17,1
7974,10,2019,9,17,2
7755,10,2019,9,17,3
7664,11,2019,9,17,4
7650,11,2019,9,17,5
7654,11,2019,9,17,6
8024,10,2019,9,17,7
8158,11,2019,9,17,8
8505,12,2019,9,17,9
8803,13,2019,9,17,10
8871,14,2019,9,17,11
8867,16,2019,9,17,12
8728,17,2019,9,17,13
8640,19,2019,9,17,14
8634,20,2019,9,17,15
8677,21,2019,9,17,16
8705,21,2019,9,17,17
8870,20,2019,9,17,18
8884,19,2019,9,17,19
9124,17,2019,9,17,20
9197,17,2019,9,17,21
9214,17,2019,9,17,22
8892,18,2019,9,17,23
8595,17,2019,9,18,0
8067,15,2019,9,18,1
7984,14,2019,9,18,2
7955,14,2019,9,18,3
8036,13,2019,9,18,4
8013,12,2019,9,18,5
7990,13,2019,9,18,6
8032,14,2019,9,18,7
8355,15,2019,9,18,8
8846,16,2019,9,18,9
8892,17,2019,9,18,10
8817,19,2019,9,18,11
8878,21,2019,9,18,12
8873,24,2019,9,18,13
8793,23,2019,9,18,14
8794,19,2019,9,18,15
8946,18,2019,9,18,16
9124,17,2019,9,18,17
9242,15,2019,9,18,18
9253,15,2019,9,18,19
9361,15,2019,9,18,20
9493,15,2019,9,18,21
9528,15,2019,9,18,22
9223,15,2019,9,18,23
8796,15,2019,9,19,0
8313,14,2019,9,19,1
8334,14,2019,9,19,2
8336,12,2019,9,19,3
8329,10,2019,9,19,4
8329,9,2019,9,19,5
8321,8,2019,9,19,6
8389,8,2019,9,19,7
8631,8,2019,9,19,8
9287,9,2019,9,19,9
9310,12,2019,9,19,10
9057,15,2019,9,19,11
9313,16,2019,9,19,12
9231,18,2019,9,19,13
9420,19,2019,9,19,14
9323,20,2019,9,19,15
9152,18,2019,9,19,16
9163,15,2019,9,19,17
9403,17,2019,9,19,18
9505,16,2019,9,19,19
9655,14,2019,9,19,20
9729,13,2019,9,19,21
9664,12,2019,9,19,22
9447,11,2019,9,19,23
8970,10,2019,9,20,0
8658,9,2019,9,20,1
8492,9,2019,9,20,2
8274,8,2019,9,20,3
8211,8,2019,9,20,4
8228,7,2019,9,20,5
8225,6,2019,9,20,6
8283,6,2019,9,20,7
8387,6,2019,9,20,8
9030,8,2019,9,20,9
9255,11,2019,9,20,10
9125,12,2019,9,20,11
9384,14,2019,9,20,12
9397,15,2019,9,20,13
9411,15,2019,9,20,14
9357,16,2019,9,20,15
9366,16,2019,9,20,16
9584,16,2019,9,20,17
9526,15,2019,9,20,18
9556,15,2019,9,20,19
9627,11,2019,9,20,20
9707,9,2019,9,20,21
9646,7,2019,9,20,22
9430,5,2019,9,20,23
8953,5,2019,9,21,0
8811,4,2019,9,21,1
8456,4,2019,9,21,2
8337,2,2019,9,21,3
8364,4,2019,9,21,4
8388,2,2019,9,21,5
8396,2,2019,9,21,6
8388,1,2019,9,21,7
8427,1,2019,9,21,8
8952,4,2019,9,21,9
9096,8,2019,9,21,10
9145,10,2019,9,21,11
9113,11,2019,9,21,12
9086,13,2019,9,21,13
9081,13,2019,9,21,14
9077,10,2019,9,21,15
9094,9,2019,9,21,16
8957,9,2019,9,21,17
9222,8,2019,9,21,18
9190,8,2019,9,21,19
9246,8,2019,9,21,20
9183,8,2019,9,21,21
9187,8,2019,9,21,22
8867,8,2019,9,21,23
8615,9,2019,9,22,0
8395,10,2019,9,22,1
8249,10,2019,9,22,2
8236,9,2019,9,22,3
8215,9,2019,9,22,4
8158,9,2019,9,22,5
8067,9,2019,9,22,6
8111,9,2019,9,22,7
8170,9,2019,9,22,8
8244,8,2019,9,22,9
8564,8,2019,9,22,10
8712,8,2019,9,22,11
8700,8,2019,9,22,12
8729,8,2019,9,22,13
8686,9,2019,9,22,14
8553,9,2019,9,22,15
8742,9,2019,9,22,16
8789,9,2019,9,22,17
8865,9,2019,9,22,18
9097,9,2019,9,22,19
9224,7,2019,9,22,20
9240,5,2019,9,22,21
9237,5,2019,9,22,22
9180,5,2019,9,22,23
8599,4,2019,9,23,0
7966,3,2019,9,23,1
8018,2,2019,9,23,2
7973,0,2019,9,23,3
7996,-1,2019,9,23,4
7949,0,2019,9,23,5
8026,2,2019,9,23,6
8286,2,2019,9,23,7
8923,3,2019,9,23,8
9178,4,2019,9,23,9
9299,5,2019,9,23,10
9174,6,2019,9,23,11
9366,7,2019,9,23,12
9174,8,2019,9,23,13
9132,8,2019,9,23,14
9128,6,2019,9,23,15
9187,6,2019,9,23,16
9291,6,2019,9,23,17
9455,6,2019,9,23,18
9511,6,2019,9,23,19
10053,5,2019,9,23,20
10077,6,2019,9,23,21
9921,5,2019,9,23,22
9417,5,2019,9,23,23
8899,5,2019,9,24,0
8508,4,2019,9,24,1
8221,4,2019,9,24,2
8219,3,2019,9,24,3
8280,3,2019,9,24,4
8254,3,2019,9,24,5
8368,3,2019,9,24,6
8655,2,2019,9,24,7
8943,2,2019,9,24,8
9191,3,2019,9,24,9
9364,5,2019,9,24,10
9477,7,2019,9,24,11
9373,6,2019,9,24,12
9307,8,2019,9,24,13
9365,9,2019,9,24,14
9281,8,2019,9,24,15
9392,10,2019,9,24,16
9309,10,2019,9,24,17
9389,9,2019,9,24,18
9544,7,2019,9,24,19
9947,6,2019,9,24,20
10089,5,2019,9,24,21
9802,4,2019,9,24,22
9505,2,2019,9,24,23
9054,2,2019,9,25,0
8637,2,2019,9,25,1
8464,0,2019,9,25,2
8384,-1,2019,9,25,3
8344,1,2019,9,25,4
8429,0,2019,9,25,5
8443,1,2019,9,25,6
8807,0,2019,9,25,7
9026,0,2019,9,25,8
9373,1,2019,9,25,9
9499,3,2019,9,25,10
9509,5,2019,9,25,11
9564,6,2019,9,25,12
9444,8,2019,9,25,13
9554,8,2019,9,25,14
9543,9,2019,9,25,15
9631,9,2019,9,25,16
9605,9,2019,9,25,17
9625,8,2019,9,25,18
9674,7,2019,9,25,19
10125,4,2019,9,25,20
10118,1,2019,9,25,21
10227,1,2019,9,25,22
9687,0,2019,9,25,23
9135,0,2019,9,26,0
8851,0,2019,9,26,1
8539,-1,2019,9,26,2
8551,-2,2019,9,26,3
8542,-2,2019,9,26,4
8608,-3,2019,9,26,5
8594,-3,2019,9,26,6
8829,-3,2019,9,26,7
9050,-4,2019,9,26,8
9422,0,2019,9,26,9
9585,2,2019,9,26,10
9697,4,2019,9,26,11
9624,7,2019,9,26,12
9614,8,2019,9,26,13
9589,10,2019,9,26,14
9542,9,2019,9,26,15
9526,10,2019,9,26,16
9612,9,2019,9,26,17
9621,9,2019,9,26,18
9697,8,2019,9,26,19
10208,7,2019,9,26,20
10156,6,2019,9,26,21
10186,4,2019,9,26,22
9766,2,2019,9,26,23
9298,1,2019,9,27,0
9031,0,2019,9,27,1
8569,1,2019,9,27,2
8583,2,2019,9,27,3
8645,3,2019,9,27,4
8687,4,2019,9,27,5
8835,2,2019,9,27,6
9052,1,2019,9,27,7
9260,0,2019,9,27,8
9687,3,2019,9,27,9
9762,4,2019,9,27,10
9788,6,2019,9,27,11
9785,7,2019,9,27,12
9777,8,2019,9,27,13
9792,9,2019,9,27,14
9799,11,2019,9,27,15
9814,10,2019,9,27,16
9915,9,2019,9,27,17
10093,9,2019,9,27,18
10197,8,2019,9,27,19
10370,8,2019,9,27,20
10371,5,2019,9,27,21
10053,3,2019,9,27,22
9871,2,2019,9,27,23
9208,1,2019,9,28,0
8993,0,2019,9,28,1
8663,1,2019,9,28,2
8634,0,2019,9,28,3
8597,2,2019,9,28,4
8632,2,2019,9,28,5
8639,2,2019,9,28,6
8627,2,2019,9,28,7
8830,2,2019,9,28,8
9285,5,2019,9,28,9
9657,7,2019,9,28,10
9692,7,2019,9,28,11
9797,9,2019,9,28,12
9807,6,2019,9,28,13
9783,6,2019,9,28,14
9787,6,2019,9,28,15
9750,7,2019,9,28,16
9779,5,2019,9,28,17
9659,6,2019,9,28,18
9713,6,2019,9,28,19
9756,5,2019,9,28,20
9798,4,2019,9,28,21
9778,3,2019,9,28,22
9767,2,2019,9,28,23
9424,1,2019,9,29,0
8870,1,2019,9,29,1
8685,0,2019,9,29,2
8703,0,2019,9,29,3
8572,-1,2019,9,29,4
8559,0,2019,9,29,5
8523,-1,2019,9,29,6
8619,-1,2019,9,29,7
8786,-2,2019,9,29,8
9245,-1,2019,9,29,9
9474,1,2019,9,29,10
9650,3,2019,9,29,11
9949,4,2019,9,29,12
9809,5,2019,9,29,13
9722,6,2019,9,29,14
9705,6,2019,9,29,15
9798,7,2019,9,29,16
9933,6,2019,9,29,17
9949,6,2019,9,29,18
10008,5,2019,9,29,19
10009,4,2019,9,29,20
10011,3,2019,9,29,21
9999,3,2019,9,29,22
9960,3,2019,9,29,23
9425,3,2019,9,30,0
9207,3,2019,9,30,1
8642,3,2019,9,30,2
8578,2,2019,9,30,3
8614,2,2019,9,30,4
8692,2,2019,9,30,5
8694,0,2019,9,30,6
8872,-1,2019,9,30,7
9309,-2,2019,9,30,8
9591,1,2019,9,30,9
9895,4,2019,9,30,10
10018,6,2019,9,30,11
9895,7,2019,9,30,12
9585,8,2019,9,30,13
9735,9,2019,9,30,14
9778,9,2019,9,30,15
9825,9,2019,9,30,16
10108,9,2019,9,30,17
10037,9,2019,9,30,18
10056,7,2019,9,30,19
10507,4,2019,9,30,20
10572,3,2019,9,30,21
10303,1,2019,9,30,22
9955,0,2019,9,30,23
9379,-1,2019,10,1,0
8967,-1,2019,10,1,1
8860,-1,2019,10,1,2
8931,-2,2019,10,1,3
8909,-3,2019,10,1,4
8876,-3,2019,10,1,5
9077,-3,2019,10,1,6
9345,-3,2019,10,1,7
9625,-4,2019,10,1,8
9738,-1,2019,10,1,9
9916,3,2019,10,1,10
10020,6,2019,10,1,11
10046,9,2019,10,1,12
9816,11,2019,10,1,13
9812,12,2019,10,1,14
9645,12,2019,10,1,15
9848,12,2019,10,1,16
9819,12,2019,10,1,17
9964,12,2019,10,1,18
10368,9,2019,10,1,19
10520,5,2019,10,1,20
10553,5,2019,10,1,21
10330,4,2019,10,1,22
9960,4,2019,10,1,23
9509,3,2019,10,2,0
9192,2,2019,10,2,1
8848,1,2019,10,2,2
8649,0,2019,10,2,3
8742,1,2019,10,2,4
8744,0,2019,10,2,5
8754,0,2019,10,2,6
9137,-1,2019,10,2,7
9574,-2,2019,10,2,8
9640,1,2019,10,2,9
9758,5,2019,10,2,10
9784,8,2019,10,2,11
9686,10,2019,10,2,12
9329,11,2019,10,2,13
9317,13,2019,10,2,14
9405,13,2019,10,2,15
9440,14,2019,10,2,16
9426,14,2019,10,2,17
9823,13,2019,10,2,18
10069,11,2019,10,2,19
10134,7,2019,10,2,20
10268,5,2019,10,2,21
10244,4,2019,10,2,22
9983,3,2019,10,2,23
9353,4,2019,10,3,0
9026,3,2019,10,3,1
8555,2,2019,10,3,2
8470,1,2019,10,3,3
8630,-1,2019,10,3,4
8678,1,2019,10,3,5
8662,-1,2019,10,3,6
9152,-2,2019,10,3,7
9287,-2,2019,10,3,8
9306,1,2019,10,3,9
9579,5,2019,10,3,10
9525,9,2019,10,3,11
9413,13,2019,10,3,12
9342,15,2019,10,3,13
9213,16,2019,10,3,14
9211,17,2019,10,3,15
9370,17,2019,10,3,16
9476,17,2019,10,3,17
9807,16,2019,10,3,18
10405,14,2019,10,3,19
10451,11,2019,10,3,20
10462,8,2019,10,3,21
10372,8,2019,10,3,22
10002,8,2019,10,3,23
9320,8,2019,10,4,0
9085,8,2019,10,4,1
8780,8,2019,10,4,2
8678,8,2019,10,4,3
8672,7,2019,10,4,4
8745,9,2019,10,4,5
8845,7,2019,10,4,6
8963,6,2019,10,4,7
9507,6,2019,10,4,8
9613,6,2019,10,4,9
9696,10,2019,10,4,10
9697,12,2019,10,4,11
9565,16,2019,10,4,12
9634,18,2019,10,4,13
9503,19,2019,10,4,14
9379,19,2019,10,4,15
9461,19,2019,10,4,16
9738,20,2019,10,4,17
9653,20,2019,10,4,18
10398,17,2019,10,4,19
10407,13,2019,10,4,20
10546,11,2019,10,4,21
10371,10,2019,10,4,22
10225,9,2019,10,4,23
9171,9,2019,10,5,0
8827,7,2019,10,5,1
8482,7,2019,10,5,2
8569,6,2019,10,5,3
8612,5,2019,10,5,4
8632,4,2019,10,5,5
8594,3,2019,10,5,6
8739,3,2019,10,5,7
8946,2,2019,10,5,8
9176,4,2019,10,5,9
9419,9,2019,10,5,10
9473,13,2019,10,5,11
9479,17,2019,10,5,12
9433,19,2019,10,5,13
9450,21,2019,10,5,14
9423,21,2019,10,5,15
9394,21,2019,10,5,16
9376,21,2019,10,5,17
9471,20,2019,10,5,18
9627,16,2019,10,5,19
9815,13,2019,10,5,20
9843,11,2019,10,5,21
9771,9,2019,10,5,22
9675,8,2019,10,5,23
9110,6,2019,10,6,0
9007,6,2019,10,6,1
8857,4,2019,10,6,2
8635,5,2019,10,6,3
8637,3,2019,10,6,4
8522,2,2019,10,6,5
8561,3,2019,10,6,6
8568,2,2019,10,6,7
8606,2,2019,10,6,8
8691,3,2019,10,6,9
8692,8,2019,10,6,10
8887,12,2019,10,6,11
8869,16,2019,10,6,12
8886,18,2019,10,6,13
8892,20,2019,10,6,14
8886,21,2019,10,6,15
8848,22,2019,10,6,16
8971,22,2019,10,6,17
9227,21,2019,10,6,18
9560,18,2019,10,6,19
9700,14,2019,10,6,20
9729,12,2019,10,6,21
9768,11,2019,10,6,22
9454,10,2019,10,6,23
9200,8,2019,10,7,0
8813,9,2019,10,7,1
8564,8,2019,10,7,2
8625,8,2019,10,7,3
8643,8,2019,10,7,4
8650,8,2019,10,7,5
8695,6,2019,10,7,6
8692,6,2019,10,7,7
8873,6,2019,10,7,8
9309,7,2019,10,7,9
9741,11,2019,10,7,10
9674,14,2019,10,7,11
9623,17,2019,10,7,12
9594,20,2019,10,7,13
9597,22,2019,10,7,14
9715,22,2019,10,7,15
9639,22,2019,10,7,16
9920,22,2019,10,7,17
9994,21,2019,10,7,18
10412,17,2019,10,7,19
10458,14,2019,10,7,20
10457,12,2019,10,7,21
10373,11,2019,10,7,22
10042,10,2019,10,7,23
9659,10,2019,10,8,0
9131,8,2019,10,8,1
8868,7,2019,10,8,2
8882,6,2019,10,8,3
8846,5,2019,10,8,4
8939,4,2019,10,8,5
8984,4,2019,10,8,6
9351,3,2019,10,8,7
9530,2,2019,10,8,8
9625,3,2019,10,8,9
9757,9,2019,10,8,10
9587,13,2019,10,8,11
9435,16,2019,10,8,12
9325,19,2019,10,8,13
9227,21,2019,10,8,14
9462,22,2019,10,8,15
9471,22,2019,10,8,16
9686,22,2019,10,8,17
9853,21,2019,10,8,18
10043,17,2019,10,8,19
10207,10,2019,10,8,20
10251,11,2019,10,8,21
9965,9,2019,10,8,22
9616,6,2019,10,8,23
9322,7,2019,10,9,0
8981,6,2019,10,9,1
8746,5,2019,10,9,2
8732,5,2019,10,9,3
8691,5,2019,10,9,4
8644,4,2019,10,9,5
8570,4,2019,10,9,6
9092,3,2019,10,9,7
9641,3,2019,10,9,8
9588,4,2019,10,9,9
9636,9,2019,10,9,10
9452,14,2019,10,9,11
9559,17,2019,10,9,12
9518,20,2019,10,9,13
9459,22,2019,10,9,14
9510,20,2019,10,9,15
9554,21,2019,10,9,16
9842,20,2019,10,9,17
9935,19,2019,10,9,18
10147,14,2019,10,9,19
10189,13,2019,10,9,20
10219,11,2019,10,9,21
10000,9,2019,10,9,22
9924,11,2019,10,9,23
9426,13,2019,10,10,0
8962,11,2019,10,10,1
8827,10,2019,10,10,2
8831,9,2019,10,10,3
8717,9,2019,10,10,4
8726,9,2019,10,10,5
8839,8,2019,10,10,6
9183,7,2019,10,10,7
9347,7,2019,10,10,8
9516,7,2019,10,10,9
9715,8,2019,10,10,10
9718,8,2019,10,10,11
9663,8,2019,10,10,12
9643,8,2019,10,10,13
9506,8,2019,10,10,14
9478,8,2019,10,10,15
9593,8,2019,10,10,16
9611,8,2019,10,10,17
9913,7,2019,10,10,18
10279,7,2019,10,10,19
10414,6,2019,10,10,20
10429,6,2019,10,10,21
10214,5,2019,10,10,22
9825,5,2019,10,10,23
9510,7,2019,10,11,0
9093,7,2019,10,11,1
8903,8,2019,10,11,2
8796,8,2019,10,11,3
8846,7,2019,10,11,4
8783,7,2019,10,11,5
8948,6,2019,10,11,6
9276,5,2019,10,11,7
9507,5,2019,10,11,8
9733,5,2019,10,11,9
9875,6,2019,10,11,10
9849,6,2019,10,11,11
9894,6,2019,10,11,12
9789,7,2019,10,11,13
9740,8,2019,10,11,14
9847,7,2019,10,11,15
9835,8,2019,10,11,16
9807,7,2019,10,11,17
9908,6,2019,10,11,18
10349,5,2019,10,11,19
10325,3,2019,10,11,20
10263,3,2019,10,11,21
10196,3,2019,10,11,22
10012,3,2019,10,11,23
9405,7,2019,10,12,0
9091,7,2019,10,12,1
8865,8,2019,10,12,2
8717,8,2019,10,12,3
8742,7,2019,10,12,4
8756,7,2019,10,12,5
8735,6,2019,10,12,6
8931,5,2019,10,12,7
9141,5,2019,10,12,8
9426,5,2019,10,12,9
9471,6,2019,10,12,10
9418,6,2019,10,12,11
9460,6,2019,10,12,12
9464,7,2019,10,12,13
9479,8,2019,10,12,14
9462,7,2019,10,12,15
9487,8,2019,10,12,16
9509,7,2019,10,12,17
9570,6,2019,10,12,18
9903,5,2019,10,12,19
9921,3,2019,10,12,20
9884,3,2019,10,12,21
9719,3,2019,10,12,22
9527,3,2019,10,12,23
9298,7,2019,10,13,0
9135,7,2019,10,13,1
8799,8,2019,10,13,2
8760,8,2019,10,13,3
8571,7,2019,10,13,4
8606,7,2019,10,13,5
8641,6,2019,10,13,6
8786,5,2019,10,13,7
8949,5,2019,10,13,8
9289,5,2019,10,13,9
9435,6,2019,10,13,10
9476,6,2019,10,13,11
9446,6,2019,10,13,12
9510,7,2019,10,13,13
9470,8,2019,10,13,14
9545,7,2019,10,13,15
9443,8,2019,10,13,16
9389,7,2019,10,13,17
9400,6,2019,10,13,18
9743,5,2019,10,13,19
9823,3,2019,10,13,20
9836,3,2019,10,13,21
9846,3,2019,10,13,22
9480,3,2019,10,13,23
9415,7,2019,10,14,0
9228,7,2019,10,14,1
9005,8,2019,10,14,2
8817,8,2019,10,14,3
8807,7,2019,10,14,4
8807,7,2019,10,14,5
8977,6,2019,10,14,6
9252,5,2019,10,14,7
9318,5,2019,10,14,8
9646,5,2019,10,14,9
9898,6,2019,10,14,10
9958,6,2019,10,14,11
9912,6,2019,10,14,12
9896,7,2019,10,14,13
9838,8,2019,10,14,14
9948,7,2019,10,14,15
9956,8,2019,10,14,16
10079,7,2019,10,14,17
10403,6,2019,10,14,18
10744,5,2019,10,14,19
10831,3,2019,10,14,20
10849,3,2019,10,14,21
10366,3,2019,10,14,22
10221,3,2019,10,14,23
9721,7,2019,10,15,0
9285,7,2019,10,15,1
9256,8,2019,10,15,2
9039,8,2019,10,15,3
9048,7,2019,10,15,4
8943,7,2019,10,15,5
9070,6,2019,10,15,6
9631,5,2019,10,15,7
9875,5,2019,10,15,8
9984,5,2019,10,15,9
10177,6,2019,10,15,10
10139,6,2019,10,15,11
10117,6,2019,10,15,12
10160,7,2019,10,15,13
10019,8,2019,10,15,14
9979,7,2019,10,15,15
10000,8,2019,10,15,16
10267,7,2019,10,15,17
10467,6,2019,10,15,18
10749,5,2019,10,15,19
10851,3,2019,10,15,20
10821,3,2019,10,15,21
10627,3,2019,10,15,22
10152,3,2019,10,15,23
9550,7,2019,10,16,0
9313,7,2019,10,16,1
9013,8,2019,10,16,2
9015,8,2019,10,16,3
9003,7,2019,10,16,4
9005,7,2019,10,16,5
9221,6,2019,10,16,6
9536,5,2019,10,16,7
9898,5,2019,10,16,8
9900,5,2019,10,16,9
10021,6,2019,10,16,10
10156,6,2019,10,16,11
10051,6,2019,10,16,12
10103,7,2019,10,16,13
9666,8,2019,10,16,14
9865,7,2019,10,16,15
9829,8,2019,10,16,16
10291,7,2019,10,16,17
10360,6,2019,10,16,18
10935,5,2019,10,16,19
10939,3,2019,10,16,20
10952,3,2019,10,16,21
10554,3,2019,10,16,22
10276,3,2019,10,16,23
9579,2,2019,10,17,0
9388,3,2019,10,17,1
9046,3,2019,10,17,2
8991,3,2019,10,17,3
9021,3,2019,10,17,4
9181,3,2019,10,17,5
9200,2,2019,10,17,6
9328,1,2019,10,17,7
9848,0,2019,10,17,8
9997,0,2019,10,17,9
10073,1,2019,10,17,10
10168,2,2019,10,17,11
10139,4,2019,10,17,12
10043,4,2019,10,17,13
9890,5,2019,10,17,14
9938,5,2019,10,17,15
10140,5,2019,10,17,16
10356,5,2019,10,17,17
10534,4,2019,10,17,18
10897,4,2019,10,17,19
10977,3,2019,10,17,20
10904,2,2019,10,17,21
10527,1,2019,10,17,22
10199,1,2019,10,17,23
9932,1,2019,10,18,0
9578,2,2019,10,18,1
9190,2,2019,10,18,2
9305,1,2019,10,18,3
9246,1,2019,10,18,4
9236,2,2019,10,18,5
9409,3,2019,10,18,6
9740,3,2019,10,18,7
10029,4,2019,10,18,8
10066,3,2019,10,18,9
10337,4,2019,10,18,10
10268,4,2019,10,18,11
10362,5,2019,10,18,12
10109,6,2019,10,18,13
10091,6,2019,10,18,14
10080,7,2019,10,18,15
9993,9,2019,10,18,16
10257,8,2019,10,18,17
10503,8,2019,10,18,18
10873,7,2019,10,18,19
10928,7,2019,10,18,20
10770,7,2019,10,18,21
10695,7,2019,10,18,22
10293,6,2019,10,18,23
9803,6,2019,10,19,0
9362,5,2019,10,19,1
9183,5,2019,10,19,2
8928,5,2019,10,19,3
8940,5,2019,10,19,4
8913,5,2019,10,19,5
8904,5,2019,10,19,6
8885,3,2019,10,19,7
9049,2,2019,10,19,8
9231,1,2019,10,19,9
9482,0,2019,10,19,10
9536,0,2019,10,19,11
9554,0,2019,10,19,12
9470,0,2019,10,19,13
9478,0,2019,10,19,14
9516,0,2019,10,19,15
9377,0,2019,10,19,16
9437,-1,2019,10,19,17
9615,-1,2019,10,19,18
10132,-2,2019,10,19,19
10271,-2,2019,10,19,20
10218,-2,2019,10,19,21
10136,-2,2019,10,19,22
9926,-3,2019,10,19,23
9542,-3,2019,10,20,0
9164,-3,2019,10,20,1
8860,-3,2019,10,20,2
8893,-3,2019,10,20,3
8855,-3,2019,10,20,4
8894,-3,2019,10,20,5
8951,-3,2019,10,20,6
9101,-4,2019,10,20,7
9285,-4,2019,10,20,8
9278,-4,2019,10,20,9
9330,-3,2019,10,20,10
9255,-3,2019,10,20,11
9470,-2,2019,10,20,12
9679,-1,2019,10,20,13
9504,-1,2019,10,20,14
9457,0,2019,10,20,15
9470,0,2019,10,20,16
9769,0,2019,10,20,17
10123,0,2019,10,20,18
10339,-2,2019,10,20,19
10376,-3,2019,10,20,20
10403,-4,2019,10,20,21
10257,-4,2019,10,20,22
9840,-5,2019,10,20,23
9726,-6,2019,10,21,0
9498,-6,2019,10,21,1
9106,-6,2019,10,21,2
9089,-7,2019,10,21,3
9076,-7,2019,10,21,4
9062,-8,2019,10,21,5
9271,-8,2019,10,21,6
9715,-9,2019,10,21,7
9933,-8,2019,10,21,8
10289,-7,2019,10,21,9
10530,-5,2019,10,21,10
10574,-3,2019,10,21,11
10647,-1,2019,10,21,12
10442,1,2019,10,21,13
10296,2,2019,10,21,14
10471,3,2019,10,21,15
10471,3,2019,10,21,16
10477,3,2019,10,21,17
10614,3,2019,10,21,18
11291,2,2019,10,21,19
11313,1,2019,10,21,20
11015,0,2019,10,21,21
10913,-1,2019,10,21,22
10525,-1,2019,10,21,23
10055,-1,2019,10,22,0
9785,-1,2019,10,22,1
9475,-2,2019,10,22,2
9528,-2,2019,10,22,3
9574,-3,2019,10,22,4
9602,-2,2019,10,22,5
9620,0,2019,10,22,6
10098,0,2019,10,22,7
10156,0,2019,10,22,8
10241,-1,2019,10,22,9
10534,0,2019,10,22,10
10353,3,2019,10,22,11
10279,4,2019,10,22,12
10151,6,2019,10,22,13
10050,7,2019,10,22,14
9916,7,2019,10,22,15
10048,7,2019,10,22,16
10143,7,2019,10,22,17
10610,6,2019,10,22,18
11002,5,2019,10,22,19
10992,5,2019,10,22,20
10918,5,2019,10,22,21
10699,4,2019,10,22,22
10415,4,2019,10,22,23
9921,5,2019,10,23,0
9742,5,2019,10,23,1
9577,4,2019,10,23,2
9368,4,2019,10,23,3
9331,4,2019,10,23,4
9363,4,2019,10,23,5
9372,4,2019,10,23,6
9742,4,2019,10,23,7
9997,4,2019,10,23,8
10105,4,2019,10,23,9
10404,5,2019,10,23,10
10195,5,2019,10,23,11
10389,6,2019,10,23,12
10168,7,2019,10,23,13
10164,8,2019,10,23,14
10196,9,2019,10,23,15
10221,10,2019,10,23,16
10284,10,2019,10,23,17
10834,8,2019,10,23,18
11060,5,2019,10,23,19
11069,5,2019,10,23,20
11025,4,2019,10,23,21
10688,5,2019,10,23,22
10483,4,2019,10,23,23
9958,5,2019,10,24,0
9460,4,2019,10,24,1
9386,2,2019,10,24,2
9431,2,2019,10,24,3
9434,3,2019,10,24,4
9457,4,2019,10,24,5
9523,4,2019,10,24,6
9754,4,2019,10,24,7
10356,5,2019,10,24,8
10356,5,2019,10,24,9
10382,5,2019,10,24,10
10319,7,2019,10,24,11
10139,7,2019,10,24,12
10210,10,2019,10,24,13
10190,12,2019,10,24,14
10060,12,2019,10,24,15
10262,13,2019,10,24,16
10413,12,2019,10,24,17
10799,11,2019,10,24,18
11069,8,2019,10,24,19
11163,5,2019,10,24,20
11078,5,2019,10,24,21
10805,4,2019,10,24,22
10418,6,2019,10,24,23
10012,4,2019,10,25,0
9662,3,2019,10,25,1
9338,2,2019,10,25,2
9345,2,2019,10,25,3
9414,0,2019,10,25,4
9411,1,2019,10,25,5
9471,1,2019,10,25,6
9779,2,2019,10,25,7
10125,3,2019,10,25,8
10118,3,2019,10,25,9
10571,4,2019,10,25,10
10543,5,2019,10,25,11
10415,7,2019,10,25,12
10299,7,2019,10,25,13
10107,8,2019,10,25,14
10121,9,2019,10,25,15
10362,9,2019,10,25,16
10642,9,2019,10,25,17
10911,8,2019,10,25,18
10985,6,2019,10,25,19
11027,6,2019,10,25,20
11029,6,2019,10,25,21
10942,6,2019,10,25,22
10641,7,2019,10,25,23
10164,7,2019,10,26,0
9498,8,2019,10,26,1
9140,8,2019,10,26,2
9117,7,2019,10,26,3
9126,6,2019,10,26,4
9134,4,2019,10,26,5
9199,4,2019,10,26,6
9276,3,2019,10,26,7
9471,2,2019,10,26,8
9537,2,2019,10,26,9
9567,4,2019,10,26,10
9577,7,2019,10,26,11
9796,9,2019,10,26,12
9734,11,2019,10,26,13
9700,12,2019,10,26,14
9648,13,2019,10,26,15
9731,13,2019,10,26,16
9703,13,2019,10,26,17
10133,12,2019,10,26,18
10569,8,2019,10,26,19
10654,7,2019,10,26,20
10320,7,2019,10,26,21
10116,8,2019,10,26,22
10046,9,2019,10,26,23
9618,8,2019,10,27,0
9426,9,2019,10,27,1
9165,9,2019,10,27,2
9131,9,2019,10,27,3
9122,9,2019,10,27,4
9185,7,2019,10,27,5
9098,7,2019,10,27,6
9158,7,2019,10,27,7
9300,7,2019,10,27,8
9523,8,2019,10,27,9
9582,9,2019,10,27,10
9652,10,2019,10,27,11
9582,12,2019,10,27,12
9578,13,2019,10,27,13
9563,14,2019,10,27,14
9588,14,2019,10,27,15
9537,13,2019,10,27,16
9526,13,2019,10,27,17
9775,12,2019,10,27,18
10154,9,2019,10,27,19
10189,9,2019,10,27,20
